6200.1;256960.547,4261778.5#257044.484,4264553#261405.016,4264422.5#261322.562,4261648#256960.547,4261778.5#256960.547,4261778.5
5394.7;383535.781,4264508.5#383495.562,4261734.5#379135.938,4261799#379177.656,4264573#383535.781,4264508.5#383535.781,4264508.5
5393.7;374819.5,4264639.5#374819.484,4264638.488#374818.719,4264638.5#374775.18,4261866.017#370416.594,4261935#370461.312,4264709#374819.5,4264639.5#374819.5,4264639.5
5392.8;370461.312,4264709#370416.594,4261935#366056.875,4262006.5#366103.094,4264780.5#370461.312,4264709#370461.312,4264709
5392.7;366103.094,4264780.5#366056.875,4262006.5#361697.125,4262080#361744.875,4264854#366103.094,4264780.5#366103.094,4264780.5
5391.8;361744.875,4264854#361697.125,4262080#357337.375,4262156.5#357386.625,4264930.5#361744.875,4264854#361744.875,4264854
5391.7;357386.625,4264930.5#357337.375,4262156.5#352977.594,4262235#353028.375,4265009#357386.625,4264930.5#357386.625,4264930.5
5390.8;353028.375,4265009#352977.594,4262235#348617.781,4262316#348670.062,4265090#353028.375,4265009#353028.375,4265009
5390.7;348670.062,4265090#348617.781,4262316#344257.938,4262399.5#344311.75,4265173.5#348670.062,4265090#348670.062,4265090
5298.8;335589.325,4265344.537#335532.625,4262574.5#331172.688,4262665#331230.916,4265435.025#331232.094,4265435#335589.325,4265344.537#335589.325,4265344.537
5298.7;331230.916,4265435.025#331172.688,4262665#326812.75,4262758#326872.476,4265528.011#326873,4265528#331230.916,4265435.025#331230.916,4265435.025
5297.8;326872.476,4265528.011#326812.75,4262758#322452.781,4262853#322514.036,4265622.996#326872.476,4265528.011#326872.476,4265528.011
6106.1;222145.156,4265686#226506.031,4265536#226411.5,4262761.5#222049.125,4262911.5#222145.156,4265686#222145.156,4265686
6105.2;217686.688,4263063.5#217784.25,4265838#222145.156,4265686#222049.125,4262911.5#217686.688,4263063.5#217686.688,4263063.5
5790.7;697374.812,4266096#697443.125,4263321.5#693083.062,4263215.5#693037.613,4265100.78#693016.562,4265982.5#693016.395,4265989.505#697374.812,4266096#697374.812,4266096
6104.2;209062.266,4266149.5#213423.281,4265992.5#213324.219,4263218#208961.688,4263375#209062.266,4266149.5#209062.266,4266149.5
5790.8;697374.812,4266096#701733.438,4266204.5#701803.312,4263430.5#697443.125,4263321.5#697374.812,4266096#697374.812,4266096
6104.1;204599.437,4263542.917#204701.203,4266309#209062.266,4266149.5#208961.688,4263375#208960.272,4263375.052#208960.578,4263383.5#204599.437,4263542.917#204599.437,4263542.917
5497.6;501219.688,4266445#501220.188,4263671#496866.378,4263671.5#496867.406,4266437.5#496867.409,4266445#501219.688,4266445#501219.688,4266445
5498.5;505576.031,4266446.5#505578.031,4263673#501220.188,4263671#501219.688,4266445#505576.031,4266446.5#505576.031,4266446.5
5498.6;509932.406,4266451#509935.906,4263677.5#505578.031,4263673#505576.031,4266446.5#509932.406,4266451#509932.406,4266451
5499.5;514288.75,4266457.5#514293.75,4263684#509935.906,4263677.5#509932.406,4266451#514288.75,4266457.5#514288.75,4266457.5
5499.6;518645.094,4266467#518651.625,4263693#514293.75,4263684#514288.75,4266457.5#518645.094,4266467#518645.094,4266467
5590.5;523021.656,4263700.5#518663.781,4263689#518657.25,4266463#523013.625,4266474#523021.656,4263700.5#523021.656,4263700.5
5493.5;461997.069,4263760.011#457641.469,4263781.5#457656.062,4266555.5#462010.161,4266533.511#462010.125,4266526#461997.069,4263760.011#461997.069,4263760.011
5492.6;457656.062,4266555.5#457641.469,4263781.5#453283.562,4263806#453299.656,4266579.5#457656.062,4266555.5#457656.062,4266555.5
5492.5;453299.656,4266579.5#453283.562,4263806#448925.656,4263832#448943.281,4266606#453299.656,4266579.5#453299.656,4266579.5
5491.6;448943.281,4266606#448925.656,4263832#444567.75,4263861#444586.875,4266635#448943.281,4266606#448943.281,4266606
6103.1;195873.797,4263860#195978.922,4266635#200340.078,4266470.5#200236.469,4263696#195873.797,4263860#195873.797,4263860
5394.6;387932.625,4267220.5#387893.906,4264446.5#383535.781,4264508.5#383576.031,4267282.5#387932.625,4267220.5#387932.625,4267220.5
5290.7;261400.766,4264437.587#257043.172,4264568#257126.669,4267325.876#261482.766,4267201.5#261400.766,4264437.587#261400.766,4264437.587
5394.5;383576.031,4267282.5#383535.781,4264508.5#379177.656,4264573#379219.375,4267347#383576.031,4267282.5#383576.031,4267282.5
5393.6;379219.375,4267347#379177.656,4264573#374819.5,4264639.5#374862.75,4267413.5#379219.375,4267347#379219.375,4267347
5393.5;374862.75,4267413.5#374819.5,4264639.5#370461.312,4264709#370506.062,4267483#374862.75,4267413.5#374862.75,4267413.5
5392.6;370506.062,4267483#370461.312,4264709#366103.094,4264780.5#366149.375,4267554.5#370506.062,4267483#370506.062,4267483
5693.5;636298.812,4267601.5#636346,4264827#631987.062,4264754.5#631941.375,4267528.5#636298.812,4267601.5#636298.812,4267601.5
5392.5;366149.375,4267554.5#366103.094,4264780.5#361744.875,4264854#361792.656,4267628#366149.375,4267554.5#366149.375,4267554.5
5693.6;640656.312,4267677#640705,4264902.5#636346,4264827#636298.812,4267601.5#640656.312,4267677#640656.312,4267677
5391.6;361792.656,4267628#361744.875,4264854#357386.625,4264930.5#357435.938,4267704.5#361792.656,4267628#361792.656,4267628
5391.5;357435.938,4267704.5#357386.625,4264930.5#353028.375,4265009#353079.156,4267783#357435.938,4267704.5#357435.938,4267704.5
5390.6;353079.156,4267783#353028.375,4265009#348670.062,4265090#348722.375,4267864#353079.156,4267783#353079.156,4267783
5390.5;348722.375,4267864#348670.062,4265090#344311.75,4265173.5#344365.562,4267947.5#348722.375,4267864#348722.375,4267864
5196.7;222301.149,4268474.941#226600.469,4268327.5#226505.875,4265552.5#222145,4265702.5#222145.523,4265717.598#222205.719,4265715.5#222301.149,4268474.941#222301.149,4268474.941
5790.5;697374.812,4266096#693016.395,4265989.505#692950.312,4268757#692949.482,4268756.98#692949.312,4268764#697306.375,4268870#697374.812,4266096#697374.812,4266096
5194.8;213522.766,4268778#213423.641,4266003#209062.625,4266160#209163.266,4268935#213522.766,4268778#213522.766,4268778
5194.7;209163.266,4268935#209062.625,4266160#204701.562,4266319.5#204803.719,4269094.5#209163.266,4268935#209163.266,4268935
5497.4;501219.188,4269218.5#501219.688,4266445#496867.409,4266445#496868.438,4269211.5#496868.44,4269219#501219.188,4269218.5#501219.188,4269218.5
5498.3;505574.031,4269220.5#505576.031,4266446.5#501219.688,4266445#501219.188,4269218.5#505574.031,4269220.5#505574.031,4269220.5
5498.4;509928.875,4269225#509932.406,4266451#505576.031,4266446.5#505574.031,4269220.5#509928.875,4269225#509928.875,4269225
5499.3;514283.719,4269231.5#514288.75,4266457.5#509932.406,4266451#509928.875,4269225#514283.719,4269231.5#514283.719,4269231.5
5499.4;514283.719,4269231.5#518638.562,4269240.5#518645.094,4266467#514288.75,4266457.5#514283.719,4269231.5#514283.719,4269231.5
5493.3;462010.161,4266533.511#457656.062,4266555.5#457670.617,4269321.985#462023.25,4269300#462010.161,4266533.511#462010.161,4266533.511
5492.4;457670.617,4269321.985#457656.062,4266555.5#453299.656,4266579.5#453315.738,4269345.979#457667.625,4269322#457670.617,4269321.985#457670.617,4269321.985
5492.3;453315.738,4269345.979#453299.656,4266579.5#448943.281,4266606#448960.875,4269380#453312.044,4269353.523#453312,4269346#453315.738,4269345.979#453315.738,4269345.979
5491.4;448960.875,4269380#448943.281,4266606#444586.875,4266635#444605.969,4269408.5#448960.875,4269380#448960.875,4269380
5491.3;444605.969,4269408.5#444586.875,4266635#440230.438,4266666#440251.094,4269440#444605.969,4269408.5#444605.969,4269408.5
5394.4;387971.375,4269994.5#387932.625,4267220.5#383576.031,4267282.5#383616.281,4270056.5#387971.375,4269994.5#387971.375,4269994.5
5394.3;383616.281,4270056.5#383576.031,4267282.5#379219.375,4267347#379261.156,4270121#383616.281,4270056.5#383616.281,4270056.5
5393.4;379261.156,4270121#379219.375,4267347#374862.75,4267413.5#374906.031,4270187.5#379261.156,4270121#379261.156,4270121
5393.3;374906.031,4270187.5#374862.75,4267413.5#370506.062,4267483#370550.844,4270257#374906.031,4270187.5#374906.031,4270187.5
5392.4;370550.844,4270257#370506.062,4267483#366149.375,4267554.5#366195.688,4270328.5#370550.844,4270257#370550.844,4270257
5693.3;636251.625,4270376#636298.812,4267601.5#631941.375,4267528.5#631895.688,4270303#636251.625,4270376#636251.625,4270376
5392.3;366195.688,4270328.5#366149.375,4267554.5#361792.656,4267628#361840.469,4270402#366195.688,4270328.5#366195.688,4270328.5
5693.4;640607.562,4270451#640656.312,4267677#636298.812,4267601.5#636251.625,4270376#640607.562,4270451#640607.562,4270451
5391.4;361840.469,4270402#361792.656,4267628#357435.938,4267704.5#357485.25,4270478.5#361840.469,4270402#361840.469,4270402
5694.3;644963.562,4270529#645013.812,4267754.5#640656.312,4267677#640607.562,4270451#644963.562,4270529#644963.562,4270529
5391.3;357485.25,4270478.5#357435.938,4267704.5#353079.156,4267783#353130,4270557#357485.25,4270478.5#357485.25,4270478.5
5390.4;353130,4270557#353079.156,4267783#348722.375,4267864#348774.719,4270638#353130,4270557#353130,4270557
5390.3;348774.719,4270638#348722.375,4267864#344365.562,4267947.5#344419.406,4270721.5#348774.719,4270638#348774.719,4270638
5196.6;226600.469,4268327.5#226695.109,4271102#231052.906,4270954.5#230959.797,4268180#226600.469,4268327.5#226600.469,4268327.5
5497.2;501218.688,4271992.5#501219.188,4269218.5#496868.44,4269219#496869.469,4271986#496869.471,4271992.5#501218.688,4271992.5#501218.688,4271992.5
5498.1;505572.031,4271994.5#505574.031,4269220.5#501219.188,4269218.5#501218.688,4271992.5#505572.031,4271994.5#505572.031,4271994.5
5498.2;509925.375,4271998.5#509928.875,4269225#505574.031,4269220.5#505572.031,4271994.5#509925.375,4271998.5#509925.375,4271998.5
5499.1;514278.688,4272005.5#514283.719,4269231.5#509928.875,4269225#509925.375,4271998.5#514278.688,4272005.5#514278.688,4272005.5
5492.1;453312.044,4269353.523#448960.875,4269380#448978.5,4272153.5#453328.163,4272127.023#453328.125,4272120.5#453312.044,4269353.523#453312.044,4269353.523
5491.2;448978.5,4272153.5#448960.875,4269380#444605.969,4269408.5#444625.125,4272182.5#448978.5,4272153.5#448978.5,4272153.5
5491.1;440251.094,4269440#440271.67,4272206.957#444619.875,4272175.5#444619.924,4272182.537#444625.125,4272182.5#444605.969,4269408.5#440251.094,4269440#440251.094,4269440
5394.2;388010.125,4272768.5#387971.375,4269994.5#383616.281,4270056.5#383656.562,4272830.5#388010.125,4272768.5#388010.125,4272768.5
5394.1;383656.562,4272830.5#383616.281,4270056.5#379261.156,4270121#379302.938,4272895#383656.562,4272830.5#383656.562,4272830.5
5393.2;379302.938,4272895#379261.156,4270121#374906.031,4270187.5#374949.312,4272961.5#379302.938,4272895#379302.938,4272895
5393.1;374949.312,4272961.5#374906.031,4270187.5#370550.844,4270257#370595.656,4273030.5#374949.312,4272961.5#374949.312,4272961.5
5392.2;370595.656,4273030.5#370550.844,4270257#366195.688,4270328.5#366242,4273102.5#370595.656,4273030.5#370595.656,4273030.5
5693.1;636204.375,4273150.5#636251.625,4270376#631895.688,4270303#631849.938,4273077.5#636204.375,4273150.5#636204.375,4273150.5
5392.1;366242,4273102.5#366195.688,4270328.5#361840.469,4270402#361888.312,4273176#366242,4273102.5#366242,4273102.5
5693.2;640558.812,4273226#640607.562,4270451#636251.625,4270376#636204.375,4273150.5#640558.812,4273226#640558.812,4273226
5391.2;361888.312,4273176#361840.469,4270402#357485.25,4270478.5#357534.594,4273252.5#361888.312,4273176#361888.312,4273176
5694.1;640558.812,4273226#644913.312,4273303.5#644963.562,4270529#640607.562,4270451#640558.812,4273226#640558.812,4273226
5391.1;357534.594,4273252.5#357485.25,4270478.5#353130,4270557#353180.844,4273331#357534.594,4273252.5#357534.594,4273252.5
5390.2;353179.568,4273331.024#353180.844,4273331#353130,4270557#348774.719,4270638#348827.055,4273409.971#353179.531,4273329#353179.568,4273331.024#353179.568,4273331.024
5390.1;344419.406,4270721.5#344473.251,4273493.964#348825.5,4273410#348827.055,4273409.971#348774.719,4270638#344419.406,4270721.5#344419.406,4270721.5
5197.4;239858.5,4273441.5#239768.359,4270666.5#235410.656,4270809.5#235502.312,4273584#239858.5,4273441.5#239858.5,4273441.5
5197.3;235502.312,4273584#235410.656,4270809.5#231052.906,4270954.5#231146.078,4273729#235502.312,4273584#235502.312,4273584
5195.3;214695.41,4271520.821#213622.172,4271559#213721.188,4274327.5#213721.406,4274333.5#218077.094,4274179#217979.915,4271419.334#214695.41,4271520.821#214695.41,4271520.821
5487.8;501218.188,4274766#501218.688,4271992.5#496869.471,4271992.5#496870.5,4274760#496870.502,4274766.5#501218.188,4274766#501218.188,4274766
5488.7;505570.031,4274768#505572.031,4271994.5#501218.688,4271992.5#501218.188,4274766#505570.031,4274768#505570.031,4274768
5488.8;509921.844,4274772.5#509925.375,4271998.5#505572.031,4271994.5#505570.031,4274768#509921.844,4274772.5#509921.844,4274772.5
5489.7;514273.656,4274779#514278.688,4272005.5#509925.375,4271998.5#509921.844,4274772.5#514273.656,4274779#514273.656,4274779
5482.7;453328.163,4272127.023#448978.5,4272153.5#448996.156,4274927.5#453344.288,4274901.023#453344.25,4274894.5#453328.163,4272127.023#453328.163,4272127.023
5481.8;448996.156,4274927.5#448978.5,4272153.5#444625.125,4272182.5#444644.25,4274956.5#448996.156,4274927.5#448996.156,4274927.5
5193.3;200651.625,4274806#200547.844,4272031#196189.719,4272195#196295.016,4274970#200651.625,4274806#200651.625,4274806
5384.8;388048.938,4275542.5#388010.125,4272768.5#383656.562,4272830.5#383696.844,4275604.5#388048.938,4275542.5#388048.938,4275542.5
5384.7;383696.844,4275604.5#383656.562,4272830.5#379302.938,4272895#379344.75,4275669#383696.844,4275604.5#383696.844,4275604.5
5383.8;379344.75,4275669#379302.938,4272895#374949.312,4272961.5#374992.625,4275735.5#379344.75,4275669#379344.75,4275669
5383.7;374992.625,4275735.5#374949.312,4272961.5#370595.656,4273030.5#370640.5,4275804.5#374992.625,4275735.5#374992.625,4275735.5
5382.8;370640.5,4275804.5#370595.656,4273030.5#366242,4273102.5#366288.344,4275876.5#370640.5,4275804.5#370640.5,4275804.5
5683.7;636204.375,4273150.5#631849.938,4273077.5#631804.188,4275852#636157.062,4275925#636204.375,4273150.5#636204.375,4273150.5
5382.7;366288.344,4275876.5#366242,4273102.5#361888.312,4273176#361936.156,4275950#366288.344,4275876.5#366288.344,4275876.5
5683.8;636157.062,4275925#640510.062,4276000.5#640558.812,4273226#636204.375,4273150.5#636157.062,4275925#636157.062,4275925
5381.8;361935.642,4275950.009#361936.156,4275950#361888.312,4273176#357534.594,4273252.5#357583.942,4276024.985#361935.625,4275949#361935.642,4275950.009#361935.642,4275950.009
5381.7;353180.844,4273331#353231.691,4276103.48#357583.094,4276025#357583.942,4276024.985#357534.594,4273252.5#353180.844,4273331#353180.844,4273331
5289.8;344467.688,4273497#340116.288,4273582.952#340171.656,4276354#340171.715,4276356.952#344521.594,4276271#344467.688,4273497#344467.688,4273497
5197.2;239948.703,4276216#239858.5,4273441.5#235502.312,4273584#235594.047,4276358.5#239948.703,4276216#239948.703,4276216
5197.1;235594.047,4276358.5#235502.312,4273584#231146.078,4273729#231239.312,4276504#235594.047,4276358.5#235594.047,4276358.5
5195.2;222529.719,4276801.5#222433.469,4274026.5#218077.094,4274179#218174.875,4276953.5#222529.719,4276801.5#222529.719,4276801.5
5195.1;213820.703,4277108.5#218174.875,4276953.5#218077.094,4274179#213721.406,4274333.5#213820.484,4277102.5#213820.703,4277108.5#213820.703,4277108.5
5194.2;209364.772,4274485.969#209465.531,4277259.5#213820.484,4277102.5#213721.406,4274333.5#213721.188,4274327.5#213720.681,4274327.518#213720.734,4274329#209364.772,4274485.969#209364.772,4274485.969
5487.6;501217.719,4277540#501218.188,4274766#496870.502,4274766.5#496871.531,4277534.5#496871.533,4277540.5#501217.719,4277540#501217.719,4277540
5488.5;505568.031,4277542#505570.031,4274768#501218.188,4274766#501217.719,4277540#505568.031,4277542#505568.031,4277542
5488.6;509918.344,4277546#509921.844,4274772.5#505570.031,4274768#505568.031,4277542#509918.344,4277546#509918.344,4277546
5489.5;514268.656,4277553#514273.656,4274779#509921.844,4274772.5#509918.344,4277546#514268.656,4277553#514268.656,4277553
5193.2;205008.257,4274645.455#205008.203,4274644#200651.625,4274806#200755.469,4277580.5#205109.197,4277419.049#205007.016,4274645.5#205008.257,4274645.455#205008.257,4274645.455
5482.5;453344.288,4274901.023#448996.156,4274927.5#449013.743,4277695.473#453360.406,4277669#453344.288,4274901.023#453344.288,4274901.023
5481.6;449013.743,4277695.473#448996.156,4274927.5#444644.25,4274956.5#444663.406,4277730#449009.351,4277701.529#449009.312,4277695.5#449013.743,4277695.473#449013.743,4277695.473
5193.1;200755.469,4277580.5#200651.625,4274806#196295.016,4274970#196400.359,4277745#200755.469,4277580.5#200755.469,4277580.5
5384.6;388087.75,4278316#388048.938,4275542.5#383696.844,4275604.5#383737.188,4278378.5#388087.75,4278316#388087.75,4278316
5384.5;383737.188,4278378.5#383696.844,4275604.5#379344.75,4275669#379386.594,4278442.5#383737.188,4278378.5#383737.188,4278378.5
5383.6;379386.594,4278442.5#379344.75,4275669#374992.625,4275735.5#375036,4278509.5#379386.594,4278442.5#379386.594,4278442.5
5383.5;375036,4278509.5#374992.625,4275735.5#370640.5,4275804.5#370685.375,4278579#375036,4278509.5#375036,4278509.5
5382.6;370685.375,4278579#370640.5,4275804.5#366288.344,4275876.5#366334.719,4278650.5#370685.375,4278579#370685.375,4278579
5382.5;366334.719,4278650.5#366288.344,4275876.5#361936.156,4275950#361984.062,4278724#366334.719,4278650.5#366334.719,4278650.5
5187.8;235685.797,4279133.5#235689.726,4279133.371#235689.516,4279127#240038.763,4278984.653#239948.703,4276216#235594.047,4276358.5#235685.797,4279133.5#235685.797,4279133.5
5187.7;235685.797,4279133.5#235594.047,4276358.5#231239.312,4276504#231332.578,4279278.5#235685.797,4279133.5#235685.797,4279133.5
5186.8;231332.578,4279278.5#231239.312,4276504#226884.547,4276651.5#226979.328,4279426#231332.578,4279278.5#231332.578,4279278.5
5185.8;222626.047,4279576#222529.719,4276801.5#218174.875,4276953.5#218272.703,4279728.5#222626.047,4279576#222626.047,4279576
5185.7;213920.047,4279883#218272.703,4279728.5#218174.875,4276953.5#213820.703,4277108.5#213919.828,4279877#213920.047,4279883#213920.047,4279883
5184.8;213919.828,4279877#213820.703,4277108.5#213820.484,4277102.5#209465.531,4277259.5#209566.391,4280034.5#213919.828,4279877#213919.828,4279877
5184.7;209566.391,4280034.5#209465.531,4277259.5#209464.619,4277259.533#209464.672,4277261#205110.569,4277420.452#205212.906,4280194#209566.391,4280034.5#209566.391,4280034.5
5487.4;501217.219,4280313.5#501217.719,4277540#496871.533,4277540.5#496872.562,4280308.5#496868.404,4280308.503#496868.406,4280314#501217.219,4280313.5#501217.219,4280313.5
5488.3;505566,4280315.5#505568.031,4277542#501217.719,4277540#501217.219,4280313.5#505566,4280315.5#505566,4280315.5
5488.4;509914.812,4280320#509918.344,4277546#505568.031,4277542#505566,4280315.5#509914.812,4280320#509914.812,4280320
5489.3;509914.812,4280320#514263.625,4280326.5#514268.656,4277553#509918.344,4277546#509914.812,4280320#509914.812,4280320
5481.4;449009.351,4277701.529#444663.406,4277730#444682.594,4280504#449027.004,4280475.03#449026.969,4280469.5#449009.351,4277701.529#449009.351,4277701.529
5481.3;440333.719,4280535.5#444682.594,4280504#444663.406,4277730#440313.031,4277761.5#440333.719,4280535.5#440333.719,4280535.5
5480.4;435984.844,4280569#440333.719,4280535.5#440313.031,4277761.5#435962.656,4277795#435984.844,4280569#435984.844,4280569
5480.3;435984.844,4280569#435962.656,4277795#431612.25,4277831#431635.969,4280605#435984.844,4280569#435984.844,4280569
5389.4;431626.25,4280600#431602.531,4277826#427252.125,4277864.5#427277.344,4280638#431626.25,4280600#431626.25,4280600
5389.3;427277.344,4280638#427252.125,4277864.5#422904.577,4277904.973#422931,4280677.5#422931.014,4280678.976#427277.344,4280638#427277.344,4280638
5281.5;270602.031,4280829.5#270601.843,4280822.956#270600.281,4280823#270520.921,4278055.041#266169.469,4278181#266250.688,4280955.5#270602.031,4280829.5#270602.031,4280829.5
5280.6;266250.688,4280955.5#266169.469,4278181#261816.578,4278309.5#261899.297,4281084#266250.688,4280955.5#266250.688,4280955.5
5384.4;388126.562,4281090#388087.75,4278316#383737.188,4278378.5#383777.531,4281152.5#388126.562,4281090#388126.562,4281090
5384.3;383777.531,4281152.5#383737.188,4278378.5#379386.594,4278442.5#379428.438,4281216.5#383777.531,4281152.5#383777.531,4281152.5
5383.4;379428.438,4281216.5#379386.594,4278442.5#375036,4278509.5#375079.344,4281283.5#379428.438,4281216.5#379428.438,4281216.5
5383.3;375079.344,4281283.5#375036,4278509.5#370685.375,4278579#370730.25,4281353#375079.344,4281283.5#375079.344,4281283.5
5382.4;370730.25,4281353#370685.375,4278579#366334.719,4278650.5#366381.117,4281424.001#366381.188,4281424#366381.196,4281424.499#370730.25,4281353#370730.25,4281353
5382.3;361984.062,4278724#362031.934,4281496.496#366381.117,4281424.001#366334.719,4278650.5#361984.062,4278724#361984.062,4278724
5187.5;231425.938,4282053.5#231429.219,4282053.39#231428.953,4282045.5#235777.432,4281902.629#235685.797,4279133.5#231332.578,4279278.5#231425.938,4282053.5#231425.938,4282053.5
5186.6;231425.938,4282053.5#231332.578,4279278.5#226979.328,4279426#227074.188,4282201#231425.938,4282053.5#231425.938,4282053.5
5185.6;222722.406,4282351#222626.047,4279576#218272.703,4279728.5#218370.578,4282503.5#222722.406,4282351#222722.406,4282351
5185.5;214019.453,4282658#218370.578,4282503.5#218272.703,4279728.5#213920.047,4279883#214019.234,4282652#214019.453,4282658#214019.453,4282658
5184.6;214019.234,4282652#213920.047,4279883#213919.828,4279877#209566.391,4280034.5#209667.312,4282809#214019.234,4282652#214019.234,4282652
5184.5;209667.312,4282809#209566.391,4280034.5#205212.906,4280194#205315.344,4282968.5#209667.312,4282809#209667.312,4282809
5487.2;496868.406,4280314#496869.438,4283088#501216.719,4283087.5#501217.219,4280313.5#496868.406,4280314#496868.406,4280314
5488.1;501216.719,4283087.5#505564,4283089.5#505566,4280315.5#501217.219,4280313.5#501216.719,4283087.5#501216.719,4283087.5
5488.2;505564,4283089.5#509911.281,4283094#509914.812,4280320#505566,4280315.5#505564,4283089.5#505564,4283089.5
5486.2;492519.625,4280317#488173.321,4280321.997#488177.375,4283091#488174.868,4283091.004#488174.875,4283096#492522.156,4283090.5#492519.625,4280317#492519.625,4280317
5183.6;205315.344,4282968.5#205212.906,4280194#205211.431,4280194.055#205211.484,4280195.5#200859.447,4280357.43#200963.328,4283130.5#205315.344,4282968.5#205315.344,4282968.5
5481.2;444682.594,4280504#444701.712,4283272.466#449044.625,4283244#449027.004,4280475.03#444682.594,4280504#444682.594,4280504
5183.5;200963.328,4283130.5#200859.447,4280357.43#200857.562,4280357.5#196505.854,4280521.915#196611.266,4283295#200963.328,4283130.5#200963.328,4283130.5
5389.2;431649.969,4283374#431626.25,4280600#427277.344,4280638#427302.594,4283412#431649.969,4283374#431649.969,4283374
5389.1;427302.594,4283412#427277.344,4280638#422931.014,4280678.976#422957.5,4283452#422955.178,4283452.023#422955.188,4283453#427302.594,4283412#427302.594,4283412
5281.4;274952.826,4280705.515#270602.031,4280829.5#270681.75,4283604#275030.905,4283480.019#275030.75,4283474.5#274952.826,4280705.515#274952.826,4280705.515
5281.3;270681.75,4283604#270602.031,4280829.5#266250.688,4280955.5#266331.906,4283730#270681.75,4283604#270681.75,4283604
5280.4;266331.906,4283730#266250.688,4280955.5#261899.297,4281084#261982.062,4283858.5#266331.906,4283730#266331.906,4283730
5384.2;388165.406,4283864#388126.562,4281090#383777.531,4281152.5#383817.875,4283926.5#388165.406,4283864#388165.406,4283864
5384.1;383817.875,4283926.5#383777.531,4281152.5#379428.438,4281216.5#379470.344,4283990.5#383817.875,4283926.5#383817.875,4283926.5
5383.2;379470.344,4283990.5#379428.438,4281216.5#375079.344,4281283.5#375122.75,4284057.5#379470.344,4283990.5#379470.344,4283990.5
5383.1;375122.75,4284057.5#375079.344,4281283.5#370730.25,4281353#370775.156,4284127#375122.75,4284057.5#375122.75,4284057.5
5382.2;370775.156,4284127#370730.25,4281353#366381.196,4281424.499#366427.875,4284198#366427.523,4284198.006#366427.531,4284198.5#370775.156,4284127#370775.156,4284127
5186.4;227074.188,4282201#227169.078,4284975.5#227173.384,4284975.354#227172.984,4284963.5#231519.048,4284820.608#231425.938,4282053.5#227074.188,4282201#227074.188,4282201
5185.4;222818.828,4285125.5#222722.406,4282351#218370.578,4282503.5#218468.516,4285278#222818.828,4285125.5#222818.828,4285125.5
5185.3;214118.906,4285433#218468.516,4285278#218370.578,4282503.5#214019.453,4282658#214118.688,4285427#214118.906,4285433#214118.906,4285433
5184.4;214118.688,4285427#214019.453,4282658#214019.234,4282652#209667.312,4282809#209768.281,4285584#214118.688,4285427#214118.688,4285427
5184.3;205417.828,4285743.5#209768.281,4285584#209667.312,4282809#205315.344,4282968.5#205417.828,4285743.5#205417.828,4285743.5
5475.8;483827.562,4283103.5#479481.106,4283113.498#479488.156,4285882.5#479488.168,4285886.998#483833.125,4285877#483827.562,4283103.5#483827.562,4283103.5
5183.4;205417.828,4285743.5#205315.344,4282968.5#200963.328,4283130.5#201067.344,4285905.5#205417.828,4285743.5#205417.828,4285743.5
5183.3;201067.344,4285905.5#200963.328,4283130.5#196611.266,4283295#196716.797,4286070#201067.344,4285905.5#201067.344,4285905.5
5471.7;444696.601,4283278.037#440354.406,4283309#440375.091,4286078.457#444715.75,4286047#444696.601,4283278.037#444696.601,4283278.037
5379.8;431673.688,4286147.5#431649.969,4283374#427302.594,4283412#427327.812,4286186#431673.688,4286147.5#431673.688,4286147.5
5379.7;427327.812,4286186#427302.594,4283412#422955.188,4283453#422981.938,4286227#427327.812,4286186#427327.812,4286186
5378.8;422981.938,4286227#422955.188,4283453#418609.447,4283495.984#418637.5,4286269.5#418636.058,4286269.515#418636.062,4286270#422981.938,4286227#422981.938,4286227
5281.2;275030.905,4283480.019#270681.75,4283604#270761.372,4286372.95#275108.875,4286249.5#275030.905,4283480.019#275030.905,4283480.019
5281.1;270761.372,4286372.95#270681.75,4283604#266331.906,4283730#266413.07,4286499.417#270759.594,4286373#270761.372,4286372.95#270761.372,4286372.95
5280.2;261982.062,4283858.5#262064.722,4286627.883#266410.219,4286499.5#266413.07,4286499.417#266331.906,4283730#261982.062,4283858.5#261982.062,4283858.5
5374.8;388204.312,4286638#388165.406,4283864#383817.875,4283926.5#383858.281,4286700.5#388204.312,4286638#388204.312,4286638
5374.7;383858.281,4286700.5#383817.875,4283926.5#379470.344,4283990.5#379512.219,4286765#383858.281,4286700.5#383858.281,4286700.5
5373.8;379512.219,4286765#379470.344,4283990.5#375122.75,4284057.5#375166.156,4286831.5#379512.219,4286765#379512.219,4286765
5373.7;375166.156,4286831.5#375122.75,4284057.5#370775.156,4284127#370820.094,4286901#375166.156,4286831.5#375166.156,4286831.5
5372.8;370820.094,4286901#370775.156,4284127#366427.531,4284198.5#366474,4286972.5#370820.094,4286901#370820.094,4286901
5372.7;366474,4286972.5#366427.531,4284198.5#362079.906,4284272.5#362127.875,4287046.5#366474,4286972.5#366474,4286972.5
5185.2;222915.297,4287900.5#222818.828,4285125.5#218468.516,4285278#218566.516,4288053#222915.297,4287900.5#222915.297,4287900.5
5185.1;214218.406,4288207.5#218566.516,4288053#218468.516,4285278#214118.906,4285433#214218.188,4288201.5#214218.406,4288207.5#214218.406,4288207.5
